SiteCode,No,NoType,Assigned,GroupNo,Space,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Building Phases_Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
SKH07,2625,Deposit,TRUE,2626,2764,1293,Fireplace,disturbed,"Greyish, black clayish stuff on top of fireplace",FALSE,11/06/2007,UÆ,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2659,Group,TRUE,1680,1680,1293,Floor,in situ,Floor,TRUE,12/06/2007,UÆ/LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2660,Group,TRUE,2326,2326,1293,Floor,in situ,Floor in passage,TRUE,12/06/2007,UÆ/LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2661,Deposit,TRUE,2660,2326,1293,Floor,in situ,Fairly orange floor material,TRUE,12/06/2007,UÆ/LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2662,Deposit,TRUE,2660,2326,1293,Floor,in situ,Darker floor material than in [2661],TRUE,12/06/2007,UÆ/LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2665,Deposit,TRUE,2659,1680,1293,Floor,in situ,"Floor layer, context number for 1m grid",FALSE,12/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2666,Deposit,TRUE,2659,1680,1293,Floor,in situ,"Floor layer, context number for 1m grid",FALSE,12/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2667,Deposit,TRUE,2659,1680,1293,Floor,in situ,"Floor layer, context number for 1m grid",FALSE,12/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2668,Deposit,TRUE,2659,1680,1293,Floor,in situ,"Floor layer, context number for 1m grid",FALSE,12/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2669,Deposit,TRUE,2659,1680,1293,Floor,in situ,"Floor layer, context number for 1m grid",FALSE,12/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2679,Deposit,TRUE,2660,2326,1293,Sill plate,in situ,Blockage in east part of passage  - or raised lintel?,FALSE,12/06/2007,UÆ,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2699,Deposit,TRUE,2660,2326,1293,Floor,in situ,Floor [2659] from búr reaches east into the passage,FALSE,13/06/2007,UÆ,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2700,Deposit,TRUE,2660,2326,1293,Floor,in situ,"Quite mixed with peat ash passage is split into 2 slots, E and W",FALSE,13/06/2007,UÆ,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2711,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2712,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2713,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2714,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2715,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2716,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2717,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2718,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2719,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2720,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2721,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,13/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2726,Deposit,TRUE,2730,2763,1293,Fireplace,in situ,Fill of pit in center of room,FALSE,13/06/2007,BL/ÁE,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2728,Deposit,TRUE,2730,2763,1293,Fireplace,in situ,Second layer in pit - charcoal rich,FALSE,13/06/2007,BL/ÁE,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2731,Deposit,TRUE,2730,2763,1293,Fireplace,in situ,Central layer with black charcoal on top,FALSE,14/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2735,Deposit,TRUE,2730,2763,1293,Fireplace,in situ,Pinkish layer - possible packing,FALSE,14/06/2007,BL/ÁE,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2736,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2737,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2738,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2739,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2740,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2741,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2742,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2743,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2744,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2745,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2746,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2747,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor,FALSE,14/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2776,Deposit,TRUE,2730,2763,1293,Fireplace,in situ,Robbers cut - or re-modelling cut,FALSE,15/06/2007,BL/ÁE,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2781,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor deposit,FALSE,15/06/2007,LP,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2783,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor - same as 2736 - 2747,FALSE,15/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2784,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor - same as 2736 - 2747,FALSE,15/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2785,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor - same as 2736 - 2747,FALSE,15/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2786,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor - same as 2736 - 2747,FALSE,15/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2787,Deposit,TRUE,2659,1680,1293,Floor,in situ,Floor - same as 2736 - 2747,FALSE,15/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2791,Deposit,TRUE,2730,2763,1293,Fireplace,in situ,Crust and fill of pit [2730],FALSE,18/06/2007,BL,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH07,2795,Deposit,TRUE,2626,2764,1293,Fireplace,in situ,Peat ash fill,FALSE,18/06/2007,UÆ,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
SKH06,2224,Deposit,TRUE,3032,2764,1293,Fireplace,disturbed,peatash layer,FALSE,23/06/2006,EH/BL,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2232,Deposit,TRUE,3032,2764,1293,Fireplace,in situ,remains of older stone fireplace,FALSE,23/06/2006,EH/BL,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2289,Deposit,TRUE,3032,2764,1293,Fireplace,disturbed,dark layer (west) beneath / behinde [2188],FALSE,28/06/2006,BL,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2298,Deposit,TRUE,3032,2764,1293,Fireplace,disturbed,pink peatash under double - hearth,FALSE,28/06/2006,BL,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2345,Deposit,TRUE,2326,2326,1293,Floor,in situ,peatash layer in corridor [2326],TRUE,03/07/2006,BL,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2372,Group,TRUE,1680,2764,1293,Floor,in situ,black floor layer,FALSE,04/07/2006,BL,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2391,Group,TRUE,1680,2764,1293,Floor,in situ,floor layer of room [1680],FALSE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2392,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2393,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2394,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2395,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2396,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2397,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2398,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2399,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
SKH06,2400,Deposit,TRUE,2391,1680,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,S17.5,1720,1750,1720-1750,1720-1750,Meat Store
