ID1,ID,Find no,Nail no,Context no,Type code,Gavin type,Type,Head type,Photo/Drawing,Completness,Corrosion,Burnt,Straightness,Length,Grain direction,Burr,Shaft thickness,Shaft cross-section shape,Shaft sides,Pinching,Head thickness,Point type,Note,Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
2241,150,11843,4957,2521,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,4,,,0.5,square,4-sided taper,,1.7,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2242,1270,14807,6146,2521,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2263,305,14774,5898,2638,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),6.6,,,0.5,square,4-sided taper,,2,sharp,Missing tip,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2264,1307,16968,406,2640,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.6,square,4-sided taper,,2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2265,1266,14778,5927,2641,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,4-sided taper,,1.4,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2266,459,14799,6294,2641,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,9.3,,,0.8,square,4-sided taper,,1.4,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2267,3344,14664,6177,2643,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),4.7,,,0.8,rectangular,2-sided taper,,1.3,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2268,3278,17002,542,2643,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),3.4,,,1,rectangular,2-sided taper,,1.9,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2269,1233,14619,5832,2643,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.4,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2270,1265,14769,5875,2644,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.4,square,4-sided taper,,1.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2271,3614,14639,6003,2649,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.2,,Part of the head is missing,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2272,104,14733,6211,2650,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,2.8,,,0.4,square,4-sided taper,,0.9,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2273,3294,17001,545,2652,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),3.8,,,0.9,rectangular,2-sided taper,,2.1,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2274,102,17001,548,2652,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),2.7,,,0.4,square,4-sided taper,,1.1,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2275,1314,17001,553,2652,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.4,square,4-sided taper,,1.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2276,1370,17001,546,2652,A1,Forged,Forged,flat-irregular,Y,head,light,No,,,,,0.6,trapezoidal,4-sided taper,,1.8,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2277,3907,14792,6250,2653,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.7,square,2-sided taper,,1.7,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2278,112,16969,737,2653,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,3.1,,,0.4,square,4-sided taper,,1,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2279,156,16969,736,2653,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),4.1,,,0.4,square,4-sided taper,,0.9,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2280,1308,16969,738,2653,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.8,square,4-sided taper,,2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2281,207,16995,422,2654,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,5,,,0.4,square,4-sided taper,,0.8,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2282,1310,16982,448,2655,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.5,square,4-sided taper,,1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2283,3613,14623,5823,2666,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,1.3,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2284,1287,16818,526,2668,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.8,square,4-sided taper,,2.4,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2285,1235,14631,5994,2672,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2286,175,14655,6083,2672,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.5,,,0.5,square,4-sided taper,,1.2,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2287,3908,14793,6218,2674,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.9,square,2-sided taper,,1.7,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2288,1279,14864,5912,2674,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.6,square,4-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2289,3906,14789,5990,2676,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,2-sided taper,,1.2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2290,239,16971,332,2676,A1,Forged,Forged,flat-irregular,Y,complete,light,No,obtuse (<90°),5.5,,,0.5,square,4-sided taper,,1,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2291,1309,16971,333,2676,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.6,square,4-sided taper,,1.5,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2307,1261,14742,6157,2699,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,2.4,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2308,220,16851,724,2699,A1,Forged,Forged,flat-irregular,Y,complete,light,No,straight,5.2,,,0.5,square,4-sided taper,,2,sharp,Missing tip,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2309,1276,14825,6115,2704,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,2.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2310,109,16978,455,2705,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),2.9,,,0.4,square,4-sided taper,,0.9,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2311,3643,14678,5845,2706,A1,Forged,Forged,flat-irregular,N,complete,light,No,acute (>90°),4.7,,,0.5,square,2-sided taper,,1.3,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2312,1249,14678,5844,2706,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.5,square,4-sided taper,,1.2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2313,3909,14798,6312,2707,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.6,square,2-sided taper,,2.2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2314,3910,14798,6313,2707,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.4,square,2-sided taper,,1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2315,152,16983,445,2707,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),4,,,0.7,square,4-sided taper,,1.6,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2316,3649,14770,5872,2708,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),5.2,,,0.4,square,2-sided taper,,1,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2317,3904,14784,5917,2709,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,2-sided taper,,1.1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2318,139,14801,6241,2710,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),3.8,,,0.4,square,4-sided taper,,0.8,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2319,3892,14660,6148,2712,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,2-sided taper,,2.3,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2320,1313,16998,413,2712,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.5,square,4-sided taper,,2,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2321,1246,14661,6175,2714,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,4-sided taper,,1,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2322,134,16996,420,2716,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,3.7,,,0.7,square,4-sided taper,,1.6,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2323,1302,16930,648,2718,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.8,square,4-sided taper,,2.1,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2325,3717,14811,6108,2728,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),8.6,,,0.9,square,2-sided taper,,1.9,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2326,3634,14868,5909,2728,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.2,,,0.5,square,2-sided taper,,1,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2329,1237,14637,5955,2736,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.7,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2330,3893,14707,6297,2739,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.4,square,2-sided taper,,1.5,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2331,3621,14751,6109,2743,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,,,?,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2332,180,16955,578,2743,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),4.6,,,0.5,square,4-sided taper,,1.2,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2333,1358,16844,466,2744,A1,forged,Forged,flat-irregular,N,complete,Very heavy,No,acute (>90°),7.9,,,0.8,square,straight,,1.5,square,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2339,3648,16872,778,2780,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,5.1,,,0.5,square,2-sided taper,,1.2,chisel,Missing tip,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2340,1369,16836,494,2780,A1,forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,1,square,straight,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2341,3897,14714,6053,2782,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,2-sided taper,,1.2,,Part of the head missing,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2342,3916,16815,529,2782,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.9,square,2-sided taper,,1.6,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2343,3891,14656,6087,2785,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,2-sided taper,,1.3,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2344,1244,14656,6086,2785,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.6,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2345,375,16950,621,2785,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,acute (>90°),7.6,,,0.8,square,4-sided taper,,1.6,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2346,440,16950,622,2785,A1,Forged,Forged,flat-irregular,N,complete,light,No,acute (>90°),8.5,,,0.6,square,4-sided taper,,1.4,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2347,3623,14755,6187,2786,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.3,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2348,212,14755,6186,2786,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),5.1,,,0.4,square,4-sided taper,,1.4,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2349,108,16891,400,2786,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,2.9,,,0.4,square,4-sided taper,,0.9,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
2350,1260,14728,6305,2789,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.4,square,4-sided taper,,1.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2404,1272,14815,6120,2843,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,4-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
2549,2598,16819,525,2789,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,1,rectangular,,,2.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3224,4435,14807,6145,2521,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4,,,0.7,rectangular,2-sided taper,,1.8,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3225,5097,14807,6147,2521,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3237,4268,14658,6091,2637,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.4,,,0.6,rectangular,2-sided taper,,1.8,sharp,The head is flat-out,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3238,5051,14658,6092,2637,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.7,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3239,5037,14638,5836,2638,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.5,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3240,5038,14638,5839,2638,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,1.9,,?,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3241,5142,16967,408,2639,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.8,rectangular,2-sided taper,,2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3242,5083,14767,5877,2640,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3243,4461,14778,5929,2641,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,4.1,,,0.8,rectangular,2-sided taper,,1.9,sharp,Missing tip,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3244,5089,14778,5928,2641,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,2.1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3245,4463,14799,6293,2641,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.1,,,0.7,rectangular,2-sided taper,,1.9,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3246,4285,14619,5830,2643,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.5,,,0.7,rectangular,2-sided taper,,1.6,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3247,4637,14619,5828,2643,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.8,,,0.8,rectangular,2-sided taper,,1.8,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3248,5179,14619,5831,2643,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,square,2-sided taper,,1.7,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3249,4462,14785,5931,2643,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.1,,,0.8,rectangular,2-sided taper,,1.8,sharp,Missing tip,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3250,5091,14785,5932,2643,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,2.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3251,5180,14785,5933,2643,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.6,square,2-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3252,4251,17002,543,2643,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.2,,,0.7,rectangular,2-sided taper,,1.5,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3253,4443,17002,541,2643,A2,Forged,Forged,T-head,N,complete,light,No,straight,4,,,0.8,rectangular,2-sided taper,,1.6,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3254,4537,17002,540,2643,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,4.3,,,0.8,rectangular,2-sided taper,,1.8,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3255,5084,14768,5876,2644,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.6,rectangular,2-sided taper,,1.6,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3256,5085,14769,5874,2644,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.8,rectangular,2-sided taper,,2.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3257,1478,16974,644,2644,A2,Forged,Forged,T-head,Y,head,heavy,No,,,,,0.8,rectangular,4-sided taper,,2.8,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3258,4269,14804,6135,2649,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.4,,,0.6,rectangular,2-sided taper,,1.6,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3259,1525,14733,6210,2650,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.8,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3260,5092,14786,5867,2652,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3261,4250,17001,549,2652,A2,Forged,Forged,T-head,N,complete,light,No,straight,3.2,,,0.7,rectangular,2-sided taper,,1.6,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3262,4536,17001,544,2652,A2,Forged,Forged,T-head,N,complete,light,No,straight,4.3,,,1.2,rectangular,2-sided taper,,2.2,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3263,5144,17001,552,2652,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.7,rectangular,2-sided taper,,2.1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3264,1485,17001,550,2652,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4.6,,,0.5,square,4-sided taper,,0.9,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3265,4321,16969,735,2653,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.6,,,0.9,rectangular,2-sided taper,,2,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3266,4410,16969,733,2653,A2,Forged,Forged,T-head,N,complete,light,No,straight,3.9,,,0.6,rectangular,2-sided taper,,2,sharp,Missing tip,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3267,4441,16969,734,2653,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4,,,0.8,rectangular,2-sided taper,,2,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3268,4474,16995,421,2654,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4.1,,,1,rectangular,2-sided taper,,1.7,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3269,5044,14649,6045,2665,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3270,4267,14623,5821,2666,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.4,,,0.6,rectangular,2-sided taper,,1.8,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3271,5032,14623,5822,2666,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.9,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3272,4656,14750,6275,2666,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,5,,,0.7,rectangular,2-sided taper,,2.5,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3273,5061,14688,6242,2667,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.4,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3274,5034,14631,5993,2672,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3275,4638,14734,6213,2673,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4.8,,,0.5,rectangular,2-sided taper,,1.5,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3276,5105,14851,5957,2673,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.7,rectangular,2-sided taper,,1.8,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3277,4610,14826,6116,2674,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.6,,,0.8,rectangular,2-sided taper,,1.4,sharp,?,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3278,4473,16971,334,2676,A2,Forged,Forged,T-head,Y,complete,light,No,straight,4.1,,,1,rectangular,2-sided taper,,1.8,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3279,4322,16981,449,2677,A2,Forged,Forged,T-head,N,complete,light,No,straight,3.6,,,0.7,rectangular,2-sided taper,,1.8,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3280,4353,16981,451,2677,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.7,,,1.1,rectangular,2-sided taper,,1.7,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3281,4378,16981,450,2677,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.8,,,0.7,rectangular,2-sided taper,,1.8,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3302,5128,16893,617,2700,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,1.1,rectangular,2-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3303,4412,19149,6440,2701,A2,Forged,Forged,T-head,N,complete,light,No,straight,3.9,,,0.6,rectangular,2-sided taper,none,1.7,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3304,5107,14865,5911,2702,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.9,rectangular,2-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3305,4458,14624,5883,2705,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4.1,,,0.7,rectangular,2-sided taper,,2.1,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3306,4502,14624,5882,2705,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4.2,,,0.7,rectangular,2-sided taper,,1.9,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3307,5181,14798,6314,2707,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,square,2-sided taper,,1.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3308,4289,14862,5900,2707,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.5,,,0.6,rectangular,2-sided taper,,2.1,chisel,Missing tip,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3309,4260,16983,446,2707,A2,Forged,Forged,T-head,N,complete,light,No,straight,3.3,,,1,rectangular,2-sided taper,,1.6,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3310,4323,16983,447,2707,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.6,,,1,rectangular,2-sided taper,,2.2,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3311,5086,14770,5873,2708,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,1.5,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3312,4324,19074,6429,2708,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.6,,,0.6,rectangular,2-sided taper,,,sharp,to much corrosion on the head to measure it,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3313,4411,19074,6428,2708,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.9,,,0.8,rectangular,2-sided taper,,1.8,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3314,4511,19074,6427,2708,A2,Forged,Forged,T-head,N,complete,Very heavy,,obtuse (<90°),4.2,,,0.7,rectangular,2-sided taper,,1.6,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3315,5090,14784,5916,2709,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,2.5,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
